id,llave,proveedor,pedido,requisicion,lote,clave,descripcion,marca,unidad,cantidad,precio,tipo,cause,controlado
2054,P-16-0006|exfarma|60,exfarma,P-16-0006,300,60,010.000.3614.00,"SOLUCIÓN HARTMANN SOLUCIÓN INYECTABLE - CLORURO DE SODIO 0.600 G, CLORURO DE POTASIO 0.030 G, CLORURO DE CALCIO DIHIDRATADO 0.020 G, LACTATO DE SODIO 0.310 G - ENVASE CON 250 ML",GENERICO,ENVASE,1,13.05,1,0,0
2055,P-16-0006|exfarma|61,exfarma,P-16-0006,300,61,010.000.3615.00,"SOLUCION HARTMANN SOLUCIÓN INYECTABLE LA CUAL CONTIENE NA 1500 MG, K 78.5 MG, CA 27.25 MG, CL 1940 MG, LACTATO 1230 MG, AGUA 500 ML",GENERICO,ENVASE COLAPSABLE CON 500 ML,1,11.26,1,0,0
2056,P-16-0006|exfarma|62,exfarma,P-16-0006,300,62,010.000.3627.00,CLORURO DE SODIO SOLUCIÓN INYECTABLE AL 0.9% CADA 100 ML CONTIENEN: CLORURO DE SODIO 0.9 G AGUA INYECTABLE 100 ML ENVASE COLAPSABLE O DE VIDRIO O DE PLÁSTICO SEMIRRÍGIDO CON 100 ML.,GENERICO,ENVASE CON 100 ML.,1,11.41,1,0,0
2057,P-16-0006|exfarma|63,exfarma,P-16-0006,300,63,010.000.3630.00,GLUCOSA SOLUCION INYECTABLE AL 5% CADA 100 ML. CONTIENE: GLUCOSA ANHIDRA O GLUCOSA 5G O GLUCOSA MONOHIDRATADA EQUIVALENTE A 5.0G DE GLUCOSA. ENVASE COLAPSABLE CON 500 ML. CONTIENE: GLUCOSA 25.0 G,GENERICO,ENVASE CON 500 ML,1,14.66,1,0,0
2058,P-16-0006|exfarma|64,exfarma,P-16-0006,300,64,010.000.3633.00,CLORURO DE SODIO AL 0.9% SOLUCIÓN INYECTABLE - NACL 900 MG/100 ML - ENVASE CON BOLSA DE 50 ML Y ADAPTADOR PARA VIAL,GENERICO,ENVASE,1,20.19,1,0,0
2059,P-16-0006|exfarma|65,exfarma,P-16-0006,300,65,010.000.3634.00,CLORURO DE SODIO AL 0.9% SOLUCIÓN INYECTABLE - NACL 900 MG/100 ML - ENVASE CON BOLSA DE 1000 ML Y ADAPTADOR PARA VIAL,GENERICO,ENVASE,1,22.84,1,0,0
2060,P-16-0006|exfarma|66,exfarma,P-16-0006,300,66,010.000.3662.00,SEROALBÚMINA HUMANA SOLUCIÓN INYECTABLE 12.5 G/50 ML,GENERICO,ENVASE CON 50 ML,1,812.5,1,0,0
2061,P-16-0006|exfarma|67,exfarma,P-16-0006,300,67,010.000.3671.00,CLORURO DE SODIO SOLUCIÓN INYECTABLE AL 0.9% - 0.09 G/10 ML - 100 AMPOLLETAS CON 10 ML,ALCACAT,ENVASE,1,390.9,1,0,0
2062,P-16-0006|exfarma|68,exfarma,P-16-0006,300,68,010.000.3675.00,AGUA INYECTABLE SOLUCIÓN INYECTABLE CADA FRASCO CONTIENE: AGUA INYECTABLE 500 ML.,GENERICO,ENVASE CON 500 ML.,1,12.86,1,0,0
2063,P-16-0006|exfarma|69,exfarma,P-16-0006,300,69,010.000.4117.00,PENTOXIFILINA TABLETA DE LIBERACIÓN PROLONGADA CADA TABLETA O GRAGEA CONTIENE: PENTOXIFILINA 400 MG.,GENERICO,ENVASE CON 30 TABLETAS,1,36.7,1,0,0
2064,P-16-0006|exfarma|70,exfarma,P-16-0006,300,70,010.000.4120.00,MONONITRATO DE ISOSORBIDA TABLETA CADA TABLETA CONTIENE: 5-MONONITRATO DE ISOSORBIDA 20 MG.,GENERICO,20 TABLETAS,1,124.5,1,0,0
2065,P-16-0006|exfarma|71,exfarma,P-16-0006,300,71,010.000.4134.01,HIDROQUINONA CREMA 4 G/ 100 G,GENERICO,ENVASE CON 15 Ó 30 G.,1,414.49,1,0,0
2066,P-16-0006|exfarma|72,exfarma,P-16-0006,300,72,010.000.4139.00,"MINOCICLINA, CLORHIDRATO DE DE 100 MG, GRAGEA, ENVASE CON 12 GRAGEAS.",MINOPAC,ENVASE CON 12 GRAGEAS.,1,593.79,1,0,0
2067,P-16-0006|exfarma|73,exfarma,P-16-0006,300,73,010.000.4141.00,"MOMETASONA, MONOHIDRATADA FUROATO DE (GT18) DE 0.050 G/100 ML, SUSPENSIÓN PARA INHALACIÓN, ENVASE NEBULIZADOR CON 18 ML Y VÁLVULA DOSIFICADORA (140 NEBULIZACIONES DE 50 µG CADA UNA).",RINELON,ENVASE NEBULIZADOR CON 18 ML Y VÁLVULA DOSIFICADORA (140,1,258.75,1,0,0
2068,P-16-0006|exfarma|74,exfarma,P-16-0006,300,74,010.000.4150.01,ROSIGLITAZONA GRAGEA CADA GRAGEA CONTIENE: MALEATO DE ROSIGLITAZONA EQUIVALENTE A 4 MG DE ROSIGLITAZONA.,AVANDIA,14 Ó 28 TABLETAS,1,51.52,1,0,0
2069,P-16-0006|exfarma|75,exfarma,P-16-0006,300,75,010.000.4152.01,"SITAGLIPTINA MONOHIDRATADA, FOSFATO DE DE 100 MG, COMPRIMIDO, ENVASE CON 28 COMPRIMIDOS.",JANUVIA,ENVASE CON 28 COMPRIMIDOS.,1,290.89,1,0,0
2070,P-16-0006|exfarma|76,exfarma,P-16-0006,300,76,010.000.4154.00,"VASOPRESINA DE 20 UI, SOLUCIÓN INYECTABLE, ENVASE CON UNA AMPOLLETA.",GENERICO,ENVASE CON UNA AMPOLLETA.,1,269.16,1,0,0
2071,P-16-0006|exfarma|77,exfarma,P-16-0006,300,77,010.000.4168.00,"INSULINA GLULISINA DE 100 UI / ML, SOLUCIÓN INYECTABLE, ENVASE CON FRASCO ÁMPULA CON 10 ML.",SHORANT,ENVASE CON FRASCO ÁMPULA CON 10 ML.,1,237.44,1,0,0
2072,P-16-0006|exfarma|78,exfarma,P-16-0006,300,78,010.000.4217.00,"PROGESTERONA DE 200 MG, PERLA, ENVASE CON 14 PERLAS.",UTROGESTAN,ENVASE CON 14 PERLAS.,1,179.97,1,0,0
2073,P-16-0006|exfarma|79,exfarma,P-16-0006,300,79,010.000.4231.00,"INMUNOGLOBULINA ANTILINFOCITOS T HUMANOS OBTENIDA DE CONEJO DE 25 MG, SOLUCIÓN INYECTABLE, ENVASE CON FRASCO ÁMPULA CON POLVO LIOFILIZADO.",MEDOPAL ULTRA,ENVASE CON FRASCO ÁMPULA CON POLVO LIOFILIZADO.,1,3975.62,1,0,0
2074,P-16-0006|exfarma|80,exfarma,P-16-0006,300,80,010.000.4301.00,"ERTAPENEM SÓDICO DE 1 G, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA CON LIOFILIZADO.",INVANZ,ENVASE CON UN FRASCO ÁMPULA CON LIOFILIZADO.,1,395.16,1,0,0
2075,P-16-0006|exfarma|81,exfarma,P-16-0006,300,81,010.000.4320.00,"PALIVIZUMAB DE 50 MG / ML, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA Y AMPOLLETA CON 1.0 ML DE DILUYENTE.",SYNAGIS,ENVASE CON UN FRASCO ÁMPULA Y AMPOLLETA CON 1.0 ML DE DILUYENTE.,1,9992.88,1,0,0
2076,P-16-0006|exfarma|82,exfarma,P-16-0006,300,82,010.000.4445.00,"VINORELBINA, BITARTRATO DE DE 20 MG, CÁPSULA, ENVASE CON 1 CÁPSULA.",ADALAT,ENVASE CON 1 CÁPSULA.,1,4401.81,1,0,0
2077,P-16-0006|exfarma|83,exfarma,P-16-0006,300,83,010.000.4505.00,"DEFLAZACORT DE 6 MG, TABLETA, ENVASE CON 20 TABLETAS.",GENERICO,ENVASE CON 20 TABLETAS.,1,126.45,1,0,0
2078,P-16-0006|exfarma|84,exfarma,P-16-0006,300,84,010.000.4552.00,SEROALBUMINA HUMANA 20%. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: SEROALBUMINA HUMANA 10 GR. ENVASE CON UN FRASCO AMPULA DE 50 ML.,GENERICO,ENVASE CON 50 ML.,1,665.09,1,0,0
2079,P-16-0006|exfarma|85,exfarma,P-16-0006,300,85,010.000.4582.01,TAMIFLU FOSFATO DE OSELTAMIVIR EQUIVALENTE A 75 MG DE OSELTAMIVIR EXCIPIENTE C.B.P. 1 CÁPSULA ENVASE BLISTER CON 10 CÁPSULAS DE 75 MG,TAMILFU,ENVASE,1,650.24,1,0,0
2080,P-16-0006|exfarma|86,exfarma,P-16-0006,300,86,010.000.5084.00,TACROLIMUS. CAPSULAS. CADA CAPSULA CONTIENE: TACROLIMUS MONOHIDRATADO EQUIVALENTE A 1 MG DE TACROLIMUS. ENVASE CON 50 CAPSULAS.,GENERICO,ENVASE,1,829,1,0,0
2081,P-16-0006|exfarma|87,exfarma,P-16-0006,300,87,010.000.5132.00,ALANTOÍNA ALQUITRÁN DE HULLA Y CLIOQUINOL CREMA 0.2 G/100 G/ 5 G/100 G Y 3 G/100 G,GENERICO,ENVASE CON 60 G.,1,48.9,1,0,0
2082,P-16-0006|exfarma|88,exfarma,P-16-0006,300,88,010.000.5166.00,"ACARBOSA DE 50 MG, TABLETA, ENVASE CON 30 TABLETAS.",GENERICO,ENVASE CON 30 TABLETAS.,1,47.25,1,0,0
2083,P-16-0006|exfarma|89,exfarma,P-16-0006,300,89,010.000.5221.00,"PEGINTERFERÓN ALFA-2B DE 80 µG, SOLUCIÓN INYECTABLE, ENVASE CON UNA PLUMA PRECARGADA Y UN CARTUCHO CON 0.5 ML DE DILUYENTE.",PEGTRON,ENVASE CON UNA PLUMA PRECARGADA Y UN CARTUCHO CON 0.5 ML DE DILUYENTE.,1,2101.32,1,0,0
2084,P-16-0006|exfarma|90,exfarma,P-16-0006,300,90,010.000.5222.00,"PEGINTERFERÓN ALFA-2B DE 120 µG, SOLUCIÓN INYECTABLE, ENVASE CON UNA PLUMA PRECARGADA Y UN CARTUCHO CON 0.5 ML DE DILUYENTE.",PEGTRON,ENVASE CON UNA PLUMA PRECARGADA Y UN CARTUCHO CON 0.5 ML DE DILUYENTE.,1,3120.54,1,0,0
2085,P-16-0006|exfarma|91,exfarma,P-16-0006,300,91,010.000.5224.00,"PEGINTERFERÓN ALFA-2B DE 100 µG, SOLUCIÓN INYECTABLE, ENVASE CON UNA PLUMA PRECARGADA Y UN CARTUCHO CON 0.5 ML DE DILUYENTE.",PEG-INTRON,ENVASE CON UNA PLUMA PRECARGADA Y UN CARTUCHO CON 0.5 ML DE DILUYENTE.,1,2681.66,1,0,0
2086,P-16-0006|exfarma|92,exfarma,P-16-0006,300,92,010.000.5229.00,ÁCIDO ASCÓRBICO SOLUCIÓN INYECTABLE - 1G - 6 AMPOLLETAS CON 10 ML,GENERICO,ENVASE,1,131.92,1,0,0
2087,P-16-0006|exfarma|93,exfarma,P-16-0006,300,93,010.000.5306.00,ACIDO MICOFENOLICO. TABLETAS. CADA TABLETA CONTIENE: MICOFENOLATO DE MOFETILO 500 MG. ENVASE CON 50 TABLETAS.,GENERICO,ENVASE,1,1284.44,1,0,0
2088,P-16-0006|exfarma|94,exfarma,P-16-0006,300,94,010.000.5354.00,NIMODIPINO FRASCO AMPULA CON 50 ML CON O SIN EQUIPO PERFUSOR DE POLIETILENO,GENERICO,CAJAS,1,234.73,1,0,0
2089,P-16-0006|exfarma|95,exfarma,P-16-0006,300,95,010.000.5384.00,"MULTIVITAMINAS ADULTO. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: RETINOL (VITAMINA A) 2,000 U. I. / COLECALCIFEROL (VITAMINA D3) 200 U. I. / ACETATO DE ALFA TOCOFEROL (VITAMINA E) 7 U. I. / NICOTINAMIDA 17.0 MG /",GENERICO,ENVASE CON 1 FRASCO AMPULA CON 5 ML DE DILUYENTE.,1,104.87,1,0,0
2090,P-16-0006|exfarma|96,exfarma,P-16-0006,300,96,010.000.5385.00,"MULTIVITAMINAS INFANTIL. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: RETINOL (VITAMINA A) 2,000 U. I. / COLECALCIFEROL (VITAMINA D3) 200 U. I. / ACETATO DE ALFA TOCOFEROL (VITAMINA E) 7 U. I. / NICOTINAMIDA 17.0 MG /",GENERICO,ENVASE CON 1 FRASCO AMPULA CON 5 ML DE DILUYENTE.,1,101.06,1,0,0
2091,P-16-0006|exfarma|97,exfarma,P-16-0006,300,97,010.000.5388.00,"NUTRICIÓN PARENTERAL DE GLUCOSA 11%, AMINOÁCIDOS 11%, LÍPIDOS 20%., EMULSIÓN INYECTABLE, ENVASE CON BOLSA DE PLÁSTICO DE 1440 ML CON TRES COMPARTIMIENTOS (GLUCOSA 11% 885 ML, MINOÁCIDOS AL 11% CON ELECTROLITOS 300 ML Y LÍPIDOS AL 20% 255 ML)",GENERICO,"ENVASE CON BOLSA DE PLÁSTICO DE 1440 ML CON TRES COMPARTIMIENTOS (GLUCOSA 11% 885 ML, AMINOÁCIDOS AL 11% CON ELECTROLITOS 300 ML Y LÍPIDOS AL 20% 255 ML)",1,945.49,1,0,0
2092,P-16-0006|exfarma|98,exfarma,P-16-0006,300,98,010.000.5389.00,"NUTRICIÓN PARENTERAL DE GLUCOSA 11%, AMINOÁCIDOS 11%, LÍPIDOS AL 20%., EMULSIÓN INYECTABLE, ENVASE CON BOLSA DE PLÁSTICO DE 2400 ML CON TRES COMPARTIMIENTOS (GLUCOSA 11% 1475 ML, AMINOÁCIDOS AL 11% CON ELECTROLITOS 500 ML Y LÍPIDOS AL 20% 425 ML)",GENERICO,"ENVASE CON BOLSA DE PLÁSTICO DE 2400 ML CON TRES COMPARTIMIENTOS (GLUCOSA 11% 1475 ML, AMINOÁCIDOS AL 11% CON ELECTROLITOS 500 ML Y LÍPIDOS AL 20% 425 ML).",1,1271.54,1,0,0
2093,P-16-0006|exfarma|99,exfarma,P-16-0006,300,99,010.000.5437.00A,"DOCETAXEL ANHIDRO DE 80 MG/6 ML, SOLUCIÓN INYECTABLE, ENVASE CON UN FRASCO ÁMPULA CON 80 MG Y FRASCO ÁMPULA CON 6 ML DE DILUYENTE.",TAXOTERE,ENVASE CON UN FRASCO ÁMPULA CON 80 MG Y FRASCO ÁMPULA,1,9646.06,1,0,0
2094,P-16-0006|exfarma|100,exfarma,P-16-0006,300,100,010.000.5460.00,"CAPECITABINA DE 150 MG, TABLETA, ENVASE CON 60 TABLETAS.",XELODA,ENVASE CON 60 TABLETAS.,1,29918.71,1,0,0
2095,P-16-0006|exfarma|101,exfarma,P-16-0006,300,101,010.000.5621.00,"LINAGLIPTINA DE 5 MG, TABLETA, ENVASE CON 30 TABLETAS.",TRAYENTA,ENVASE CON 30 TABLETAS.,1,304.42,1,0,0
2096,P-16-0006|exfarma|102,exfarma,P-16-0006,300,102,010.000.5658.00,CABAZITAXEL SOLUCIÓN INYECTABLE CADA FRASCO ÁMPULA CONTIENE: CABAZITAXEL ACETONA SOLVATO 60 MG,JEVTANA,ENVASE CON UN FRASCO ÁMPULA CON 1.5 ML Y UN FRASCO ÁMPULA,1,43747.92,1,0,0
2097,P-16-0006|exfarma|103,exfarma,P-16-0006,300,103,010.000.5703.00,"SITAGLIPTINA MONOHIDRATADA, FOSFATO DE, METFORMINA, CLOHIDRATO DE DE 50 MG / 850 MG, COMPRIMIDO, ENVASE CON 28 COMPRIMIDOS.",JANUVIA,ENVASE CON 28 COMPRIMIDOS.,1,944.92,1,0,0
2098,P-16-0006|exfarma|104,exfarma,P-16-0006,300,104,010.000.5742.00,"LINAGLIPTINA, CLORHIDRATO DE METFORMINA DE 2.5 MG / 1000 MG, TABLETA, ENVASE CON 60 TABLETAS",TRAYENTA DUO,ENVASECON60TABLE TAS,1,304.42,1,0,0
2099,P-16-0006|exfarma|105,exfarma,P-16-0006,300,105,010.000.5744.00,LIXISENATIDA 10 MCG /0.2ML SOLUCIÓN INYECTABLE CADA MILILITRO CONTIENE: LIXISENATIDA 0.05 MG,LYXUMIA,"ENVASE CON UNA PLUMA CON UN CARTUCHO CON 3 ML, CON 14 DOSIS",1,417.12,1,0,0
2100,P-16-0006|exfarma|106,exfarma,P-16-0006,300,106,010.000.5745.00,"LIXISENATIDA DE 0.10 MG, SOLUCIÓN INYECTABLE, ENVASE CON UNA PLUMA CON UN CARTUCHO CON 3 ML, CON 14 DOSIS CADA UNA DE 20 MCG/0.2 ML.",LYXUMIA,"ENVASE CON UNA PLUMA CON UN CARTUCHO CON 3 ML, CON 14 DOSIS",1,1826.63,1,0,0
2101,P-16-0006|exfarma|107,exfarma,P-16-0006,300,107,010.000.5801.00,"IRBESARTÁN, AMLODIPINO, BESILATO DE DE 150 MG / 5MG, TABLETA, ENVASE CON 28 TABLETAS.",APROVASC,ENVASE CON 28 TABLETAS.,1,814.72,1,0,0
2102,P-16-0006|exfarma|108,exfarma,P-16-0006,300,108,010.000.5802.00,"IRBESARTÁN, AMLODIPINO, BESILATO DE DE 300 MG / 5 MG, TABLETA, ENVASE CON 28 TABLETAS",APROVASC,ENVASE CON 28 TABLETAS,1,1147.52,1,0,0
2103,P-16-0006|exfarma|109,exfarma,P-16-0006,300,109,040.000.2107.00,EFEDRINA SOLUCIÓN INYECTABLE 50 MG./ 2 ML. 100 AMPOLLETAS CON 2 ML.,GENERICO,100 AMPOLLETAS CON 2 ML,1,3307.9,1,0,0
2104,P-16-0006|exfarma|110,exfarma,P-16-0006,300,110,705810109,MEDIOS DE CONTRASTE HIDROSOLUBLES NO IÓNICOS EN CONCENTRACIÓN DE 300 A 320 MG I/ML: IOPAMIDOL O IOPRAMIDA. FRASCO CON 50 ML.,IOPAMIRO,ENVASE,1,2770.2,1,0,0
2105,P-16-0006|exfarma|111,exfarma,P-16-0006,300,111,705810117,MEDIOS DE CONTRASTE HIDROSOLUBLES NO IÓNICOS EN CONCENTRACIÓN DE 300 A 320 MG I/ML: IOPAMIDOL O IOPRAMIDA. FRASCO CON 100 ML.,IOPAMIRO,ENVASE,1,5561.27,1,0,0
2106,P-16-0006|exfarma|112,exfarma,P-16-0006,300,112,705810125,"MEDIOS DE CONTRASTE HIDROSOLUBLES NO IÓNICOS EN CONCENTRACIÓN DE 300 A 320 MG I/ML: IOPAMIDOL O IOPRAMIDA. ENVASE CON 200 ML. *INCLUYE SISTEMA DE TRANSFERENCIA CON VÁLVULA ANTIRREFLUJO, FAJILLA Y ASA",IOPAMIRO,ENVASE,1,3419.56,1,0,0
2107,P-16-0006|exfarma|113,exfarma,P-16-0006,300,113,SIN CLAVE,CLORANFENICOL SUSPENSION 31.25MG/ML.,GENERICO,ENVASE,1,114.5,1,0,0
2108,P-16-0006|exfarma|114,exfarma,P-16-0006,300,114,SIN CLAVE,DIFENHIDRAMINA JARABE 12.5MG/ML,GENERICO,ENVASE,1,3.91,1,0,0
2109,P-16-0006|exfarma|115,exfarma,P-16-0006,300,115,SIN CLAVE,MISOPROSTROL CADA TABLETA CONTIENE: MISOPROSTOL 200 µG ENVASE CON 28 COMPRIMIDOS,GENERICO,ENVASE CON 28 COMPRIMIDOS.,1,326.26,1,0,0
2110,P-16-0006|exfarma|116,exfarma,P-16-0006,300,116,SIN CLAVE,PARACETAMOL. SOLUCION INYECTABLE. CADA FRASCO AMPULA CONTIENE: CLORHIDRATO DE PROPACETAMOL EQUIVALENTE A 1 GR DE PARACETAMOL. ENVASE CON 1 FRASCO AMPULA DE 100 ML.,GENERICO,ENVASE,1,180.57,1,0,0
2111,P-16-0006|exfarma|117,exfarma,P-16-0006,300,117,SIN CLAVE,SUGAMADEX. SOLUCION INYECTABLE. CADA FRASCO AMPULA DE 2 ML CONTIENE: SUGAMADEX 200 MCG. ENVASE CON 10 FRASCOS AMPULA DE 2 ML,BRIDION,ENVASE,1,23276.48,1,0,0
2112,P-16-0006|exfarma|118,exfarma,P-16-0006,300,118,SIN CLAVE,PARACETAMOL. SOLUCION ORAL CADA FRASCO CONTIENE: CLORHIDRATO DE PROPACETAMOL EQUIVALENTE A 3.2 G DE PARACETAMOL. ENVASE CON 1 FRASCO DE 120 ML.,GENERICO,ENVASE,1,107.53,1,0,0
2113,P-16-0006|exfarma|119,exfarma,P-16-0006,300,119,SIN CLAVE,"SUPLEMENTO ALIMENTICIO FORMULA COMPLETA POLIMERICA NORMOPROTEICAS NORMOCALORICA (CORBOHIDRATOS, MINERALES Y VITAMINAS)",GENERICO,BOTE 400 GR.,1,545.98,1,0,0
2114,P-16-0006|exfarma|120,exfarma,P-16-0006,300,120,SIN CLAVE,"SUPLEMENTO ALIMENTICO ESPACIALIZADA COMPLETA Y EQUILIBRADA PARA DIABETICOS 0.98 KCAL DE ENERGIA, 19 % PROTEINAS, 50% HIDRATOS DE CARBONO, 31% LIPIDOS",ENSURE,BOTE 400 GR.,1,423.63,1,0,0
2115,P-16-0006|exfarma|121,exfarma,P-16-0006,300,121,SIN CLAVE,SUPLEMENTO ALIMENTICIO DERIVADO DEL HUEVO (CLARA DESHIDRTADA) ADICINADO DE VITAMINAS Y MINIRALES,GENERICO,BOTE 500 GR.,1,371.5,1,0,0
2116,P-16-0006|exfarma|122,exfarma,P-16-0006,300,122,SIN CLAVE,COMPLEMENTO ALIMENTICIO DE PROTEINA DE LA CASEINA DE LA LECHE,GENERICO,BOTE DE 100 GR.,1,4005.84,1,0,0
2117,P-16-0006|exfarma|123,exfarma,P-16-0006,300,123,SIN CLAVE,"COMPLEMENTO ALIMENTICIO ESPECIALIZADO PARA PERSONAS EN DIALISIS 434 KCAL/237 ML. RESTRINGUIDA EN ELECTROLITOS, ALTO EN PROTEINAS, BAJO EN FOSFORO, POTASIO, CALCIO Y SODIO",NEPRO,BOTE 245 ML.,1,76.76,1,0,0
2118,P-16-0006|exfarma|124,exfarma,P-16-0006,300,124,SIN CLAVE,FORMULA NO LACTEA CON PROTEINAS DE SOYA Y HIERRO PARA LACTANTES CON AA (ACIDO ARQUIDONICO) Y LUTEINA,SIMILAC,BOTE 9OO GR.,1,114.08,1,0,0
2119,P-16-0006|exfarma|125,exfarma,P-16-0006,300,125,SIN CLAVE,NUTRICION ELEMENTAL ESPECIALIZADA CON L-GLUTAMINA PARA PACIENTES METABOLICAMENTE ESTRESADOS CON FUNSION GASTROINTESTINAL DETERIORADA 1282 KJ (302 KCAL.) 1.0 KCAL/ML.,ALITRAQ,CAJA C/6 SOBRES 76G. C/U,1,945.34,1,0,0
2120,P-16-0006|exfarma|126,exfarma,P-16-0006,300,126,SIN CLAVE,COMPLEMENTO NUTRICIONAL MODULO DE GLUTAMINA EN POLVO -L-GLUTAMINA 10 G. Y MALTODEXTRINA 5 G.,GLUTAPAK R,SOBRE DE 15 G.,1,456.29,1,0,0
2121,P-16-0006|exfarma|127,exfarma,P-16-0006,300,127,SIN CLAVE,CEFALEXINA 125 MG SUSPENSIÓN ORAL FRASCO CON POLVO PARA SUSPENSIÓN ORAL 100ML 125MG/5ML,GENERICO,FRASCO,1,32.3,1,0,0
2122,P-16-0006|exfarma|128,exfarma,P-16-0006,300,128,SIN CLAVE,CLARITROMICINA SUSPENSIÓN ORAL DE 250 MG CON FRASCO DE 60 ML,KLARICID,FRASCO,1,388.25,1,0,0
2123,P-16-0006|exfarma|129,exfarma,P-16-0006,300,129,SIN CLAVE,PARACETAMOL DE 500 MG/50ML (10 MG/ML) SOLUCIÓN INYECTABLE CAJA CON 4 FRASCOS ÁMPULAS 100 ML C/U,TEMPRA,CAJA,1,611.05,1,0,0
2124,P-16-0006|exfarma|130,exfarma,P-16-0006,300,130,SIN CLAVE,GAMMAGLOBULINA ANTITETÁNICA HIPER-INMUNEHUMANA CAJA C/1 AMP. DE 250 UI/ML,TETANOGAMMA,CAJA,1,351.19,1,0,0
2125,P-16-0006|exfarma|131,exfarma,P-16-0006,300,131,SIN CLAVE,GLIMEPIRIDA COMPRIMIDO DE 2 MG. CAJA DE 120 COMPRIMIDOS,GENERICO,CAJA,1,488.94,1,0,0
2126,P-16-0006|exfarma|132,exfarma,P-16-0006,300,132,SIN CLAVE,GLUCANTIME (ANTIMONIATO DE MEGLUMINA) SOLUCIÓN INYECTABLE AMPOLLETAS DE 5 ML/ 1.5 GR DE MEGLUMINA CAJA CON 25 AMPOLLETAS,GLUCANTIME,CAJA,1,342.28,1,0,0
2127,P-16-0006|exfarma|133,exfarma,P-16-0006,300,133,SIN CLAVE,GAMMAGLOBULINA ANTIRÁBICA HUMANA,GENERICO,ENVASE,1,3507.3,1,0,0
2128,P-16-0006|exfarma|134,exfarma,P-16-0006,300,134,SIN CLAVE,AZITROMICINA SUSPENSIÓN DE 200 MG/5 ML,GENERICO,ENVASE,1,195.75,1,0,0
2129,P-16-0006|exfarma|135,exfarma,P-16-0006,300,135,SIN CLAVE,"INMUNOGLOBULINA HUMANA ANTIRRABICA, CAJA CON 1 AMPOLETA DE 2 ML.",GENERICO,CAJA,1,1481.55,1,0,0
2130,P-16-0006|exfarma|136,exfarma,P-16-0006,300,136,SIN CLAVE,"INMUNOGLOBULINA HUMANA ANTITETANICA, CAJA CON 1 AMPOLLETA DE 1 ML.",IGANTET,CAJA,1,3518.73,1,0,0
2131,P-16-0006|exfarma|137,exfarma,P-16-0006,300,137,S/C,TIMOLOL/DORZOLAMIDAGOTAS 5 MG/22.26 MG,GENERICO,FRASCO GOTERO,1,163.71,1,0,0
2132,P-16-0006|exfarma|138,exfarma,P-16-0006,300,138,S/C,BRIMONIDINA TARTRAGOTAS 2 MG/ML,GENERICO,FRASCO GOTERO,1,220,1,0,0
2133,P-16-0006|exfarma|139,exfarma,P-16-0006,300,139,S/C,"COMPLEMENTO ALIMENTICIO CON MEZCLA DE TRES FUENTES DE PROTEINAS, MEZCLA DE HIDRATOS DE CARBONO Y UN PERFIL DE LIPIDOS, CON OMEGA 3,6, DHA,AA Y 14 VITAMINAS Y MINERALES, LIBRE DE LACTOSA Y GLUTEN, SABORES FRESA,",GENERICO,BOTE CON 400 MG,1,443.32,1,0,0
2134,P-16-0006|exfarma|140,exfarma,P-16-0006,300,140,S/C,"SUPLEMENTO ALIMENTICIO EN POLVO DE SABORES VAINILLA, CHOCOLATE Y VAINILLA. DISTRIBUCION CALORICA PROTEINA 8.8 G, GRASA 8.8 G, CARBOHIDRATOS 34.2, VITAMINAS Y MINERALES, LATA DE 400 MG",ENSURE,LATA,1,308.97,1,0,0
2135,P-16-0006|exfarma|141,exfarma,P-16-0006,300,141,S/C,"EXTRACTO SECO DE RUSCUS 150 MG, VALORADO EN HETEROSIDOS ESTEROLICOS, ESPERHIDINA METIL CHALCONA 150 MG, ACIDO ASCORBICO 100 MG CAPSULAS, CAJA CON 30 CPSULAS",FABORBEN,CAJA,1,351.55,1,0,0
2136,P-16-0006|exfarma|142,exfarma,P-16-0006,300,142,S/C,OCTREOTIDE SOLUCIÓN INYECTABLE 1 MG/5 ML FRASCO ÁMPULA,GENERICO,AMPULA,1,332.28,1,0,0
2137,P-16-0006|exfarma|143,exfarma,P-16-0006,300,143,S/C,"ACETATO DE TERLIPRESINA LIOFILIZADO 1 MG SOLUCION INYECTABLE, FRASCO AMPULA",GENERICO,FRASCO AMPULA,1,1333.67,1,0,0
2138,P-16-0006|exfarma|144,exfarma,P-16-0006,300,144,010.000.2512.00,"AMINOACIDOS CRISTALINOS SOLUCION INYECTABLE, AMINOACIDOS CRISTALINOS 10%, ENVASE CON 250 ML",GENERICO,ENVASE,1,654.08,1,0,0
2139,P-16-0006|exfarma|145,exfarma,P-16-0006,300,145,010.000.2512.01,"AMINOACIDOS CRISTALINOS SOLUCION INYECTABLE, AMINOACIDOS CRISTALINOS 10%, ENVASE CON 500 ML",GENERICO,ENVASE,1,484.01,1,0,0
